id,consignment_no,first_name,last_name,email_id,phone_no,address,city_name,zipcode,product,consignment_type,consignment_subtype,mode,no_of_packages,volume_weight,weight_units,weight_divisor,total_weight,chargeable_weight,total_chargeable_weight,currency,invoice_reference_no,consignment_value,payment_mode,remarks,length,breadth,height,dimension_units,weight_per_package,required_temperature
898,18689721288,Alisha Gill,Azad Bhat,hunartank@example.org,5385478766,"H.No. 84, Chadha Path, Motihari 721215",SURAT,395010,Prudent,GCR,General,DTD,30,90,kg,6000,1110,1110,1110,INR,N6JG0R026GL2M6PT,54414,Credit,"Nesciunt aspernatur nulla fugiat.
Sunt fuga expedita aperiam.
Tempora ullam placeat optio reiciendis. Odit quibusdam debitis reprehenderit sapiente. Alias a similique sit ipsum eveniet.",26,11,63,cms,37,0
899,37332416939,Raghav Dixit,Fateh Bora,jhaveririaan@example.com,4258877458,"63/590
Srivastava Nagar, Kumbakonam 616643",RAJKOT,360021,Quick1,GCR,General,DTA,24,138,kg,6000,720,720,720,INR,R482RUWDY202026Y,22530,Credit/debit card,"Magnam necessitatibus rerum quod. Exercitationem animi culpa nemo blanditiis quod veniam esse.
Dolor perferendis aspernatur cumque deserunt voluptatem. Cumque ipsum a quo ad. Vero repellat tenetur.",27,53,24,cms,30,0
900,37952527665,Saira Chandra,Dhanuk Shah,purabbhatti@example.net,7754274788,"H.No. 933, Anand Zila
Howrah 521801",KARAIKUDI,630102,KV,GCR,General,DTA,18,638,kg,3600,486,638,638,INR,T44V0DUSUGR48BK8,14771,Credit/debit card,Vitae perspiciatis ipsam debitis. Magni impedit ipsa quasi libero. Rem ex architecto adipisci laborum officiis adipisci.,69,28,66,cms,27,-20°C
901,33956518452,Anahita Gill,Nirvi Rattan,sanizeeshan@example.net,1581823431,"17/56
Bhardwaj Zila, Vadodara-759554",CHENNAI,600076,Quick1,GCR,General,DTD,25,212,kg,3600,1125,1125,1125,INR,06820TWJXN24M8L0,53947,Credit,"Dolorum excepturi accusantium enim dolores. Facilis atque repellendus. Explicabo dolores nam quo dolorem.
Optio eaque rerum ipsa quaerat. Asperiores eos illum. Dolor dignissimos enim ad.",23,63,21,cms,45,0
902,12512714215,Akarsh Ratta,Eshani Sathe,rati99@example.org,8819498986,"H.No. 29
Chada Nagar, Jalgaon-533320",ERODE,638052,Prudent,GCR,General,ATA,6,234,kg,4500,30,234,234,INR,46MH44IA22F4ZQTZ,2694,Credit/debit card,"Provident repellendus alias autem quas asperiores optio facilis.
Et voluptate assumenda beatae totam voluptatem. Consequuntur quis odit est sit.",81,24,90,cms,5,0
903,16584278268,Alisha Sharma,Ivan Hayre,shamik81@example.org,3949569628,"31/528
Sathe Nagar, Vijayanagaram-054297",JABALPUR,482009,GEM,GCR,General,DTA,25,516,kg,4500,750,750,750,INR,V46X2260E086MK2O,20679,Cash,Asperiores esse maxime ex quos ipsum. Saepe dignissimos delectus vero dolore. Non veniam maiores sit esse maiores rem.,66,37,38,cms,30,0
904,29464697615,Hansh Kibe,Badal Karan,bhatnagaraarush@example.net,5571597463,"07/44, Kadakia Path
Machilipatnam 937402",DELHI,110074,ACE1,GCR,General,DTD,8,32,kg,5000,72,72,72,INR,2Z82U2O0H6608E4A,43274,Credit/debit card,Amet iusto eius libero iusto totam. Error omnis quis non iusto ab minus. Perspiciatis quae adipisci modi error tempore unde debitis.,76,86,3,cms,9,0
905,24153441614,Madhav Rajan,Lavanya Majumdar,rati54@example.org,6325755535,"H.No. 753
Dhawan Nagar, Mumbai-793509",KOCHI,683105,ACE1,GCR,General,DTD,24,60,kg,3600,1080,1080,1080,INR,MEZ0J20YBDOS66J2,29847,Credit/debit card,"Consectetur sint omnis quae qui eveniet. Omnis adipisci ducimus. Maxime ut iusto maiores architecto pariatur.
Odit soluta modi aperiam fuga. Alias hic atque quae asperiores esse.",71,5,25,cms,45,0
906,28662776864,Fateh Halder,Baiju Jayaraman,kumeruthkarsh@example.net,3323721751,"843, Bal Nagar
Madhyamgram-967215",CHENNAI,600070,KV,GCR,General,DTA,19,18,kg,4500,133,133,133,INR,8N606EX28J4I4A6R,62967,Cash,"Doloribus nisi porro aperiam unde ipsum nihil.
Ab minus iure repudiandae alias iusto quae. Repellendus quos ducimus placeat dolorum doloribus impedit optio. Praesentium sed delectus repudiandae.",23,3,59,cms,7,-20°C
907,19546486225,Lakshay Chakraborty,Anika Edwin,lagan89@example.net,9883314531,"01/04, Bala Nagar, Secunderabad-904267",BAREILLY,243003,Quick1,GCR,General,ATA,25,417,kg,5000,175,417,417,INR,DN8U6IR4S62CSFAN,893,Credit,"A repellat pariatur. Occaecati ullam eius. Corrupti excepturi doloribus.
Repudiandae molestias perspiciatis officiis corporis eum. Architecto perspiciatis tempora fugiat.",15,74,75,cms,7,0
908,21767995583,Nitya Wason,Eva Kalla,balisamiha@example.net,9411587344,"262, Tripathi
Navi Mumbai 455607",SULAIMAN,625022,KV,GCR,General,ATD,8,12,kg,4500,64,64,64,INR,BX6K0DX80FPJ2408,70441,Credit,Quibusdam debitis enim cumque. Adipisci totam porro optio molestias. Aliquid vitae magni rem.,9,41,18,cms,8,2-8°C
909,26225522617,Saira Bir,Rania Reddy,indranil48@example.org,2443633997,"01
Madan Nagar
Deoghar-591133",CHANDIGARH,134112,KV,GCR,General,DTD,19,77,kg,2700,76,77,77,INR,H84XGK220UN446FR,93802,Cash,Laudantium ut sapiente delectus. Quaerat nulla quaerat natus eaque ducimus.,16,20,34,cms,4,2-8°C
910,27483736899,Anahita Bali,Hazel Chana,nchatterjee@example.net,5521518235,"03/34, Barad Street, Vadodara 184525",JAIPUR,303701,KV,GCR,General,DTA,6,75,kg,6000,6,75,75,INR,PQ4TFBT2JN2G6604,88052,Credit/debit card,Expedita excepturi quibusdam. Nulla sequi ad.,43,25,69,cms,1,2-8°C
911,32863945728,Aayush Dasgupta,Manjari Wagle,mannanalisha@example.org,4943531398,"H.No. 93
Vala Ganj
Jalandhar 596404",CHANDIGARH,160027,KV,GCR,General,DTD,6,607,kg,4500,276,607,607,INR,II8480V0CXU2P88D,77775,Credit,"Animi corrupti maiores dicta. Soluta consequuntur nobis magnam laudantium veritatis.
Provident enim ullam delectus fuga expedita error. Occaecati at tempore est placeat.",81,77,73,cms,46,2-8°C
912,14871391963,Tara Venkatesh,Yakshit Varughese,subramanianurvi@example.com,7834813578,"01/18, Bhat Street
Singrauli 515250",KANPUR,208009,GEM,GCR,General,ATA,5,43,kg,5000,90,90,90,INR,K8V40FAX6428T8BO,22270,Credit/debit card,Suscipit doloremque tempore rem numquam assumenda iusto modi. Natus ab modi explicabo repellat voluptatibus blanditiis.,29,29,51,cms,18,0
913,34999181359,Badal Gara,Emir Lad,ubarad@example.net,9339447429,"27/932
Ratti Zila
Bharatpur-774999",SONEPAT,131001,KP,GCR,General,DTD,17,259,kg,6000,408,408,408,INR,P0X0PKV26626C868,99596,Credit/debit card,Nemo non ab error. Eos necessitatibus modi fugit at quaerat esse. Quod labore mollitia dicta magnam.,67,47,29,cms,24,15-25°C
914,36818238996,Mannat Varkey,Tiya Kadakia,msem@example.net,8542591693,"483, Konda Zila
Malda-936670",PATNA,800003,Prudent,GCR,General,ATD,25,1460,kg,4500,1000,1460,1460,INR,E84S8DUX440N0284,21945,Credit,"Eos culpa cupiditate provident. Nemo repellat pariatur molestias.
Nobis vel hic exercitationem ipsa praesentium nesciunt. Assumenda dolores earum soluta quia. Beatae doloremque ratione amet placeat.",67,80,49,cms,40,0
915,36218328634,Dhruv Bhargava,Zara Dugar,omanda@example.org,3627588736,"H.No. 40
Sinha Marg, Berhampore-192252",JAMSHEDPUR,831035,Prudent,GCR,General,ATD,13,1129,kg,5000,338,1129,1129,INR,Y86R0S80Z262S208,21041,Credit,Neque nam aperiam voluptatem praesentium impedit quibusdam labore. Quas harum ratione maxime. Voluptas aliquid eius.,84,76,68,cms,26,0
916,37559759563,Vihaan Sarin,Dharmajan Rout,battayakshit@example.net,5195741987,"29/32
Bali
Khandwa-047152",ALANGAD,683511,GEM,GCR,General,ATD,24,4,kg,6000,288,288,288,INR,02ZYUN28F4846M4D,58394,Credit,"Sed voluptatibus aliquid accusantium. Nisi dolorum accusantium.
Distinctio praesentium iure doloribus ratione harum. Tenetur ea quos accusamus. Quisquam aliquam commodi voluptatibus error.",10,15,6,cms,12,0
917,13189154566,Sumer Malhotra,Vidur Raj,mohanlal85@example.net,6512785642,"93, Goel Circle
Bhiwani 843473",KHARAGPUR,721145,ACE1,GCR,General,ATD,3,286,kg,2700,141,286,286,INR,4Q66X2RF848MYA46,67981,Cash,Iusto consequuntur earum alias alias occaecati. Quisquam eligendi nostrum aspernatur maxime fugit repudiandae.,89,37,78,cms,47,0
918,38469858842,Prisha Suri,Anya Subramanian,varughesesaira@example.com,7949521466,"033
Tailor Circle, Ghaziabad-552468",MUMBAI,400060,Quick1,GCR,General,ATD,21,960,kg,3600,210,960,960,INR,8MUPSG8P622LTW8M,28326,Credit,Facere possimus asperiores omnis totam voluptate. Rem tempora eos placeat ipsa expedita dignissimos. Quisquam aut dignissimos inventore atque unde rerum.,62,52,51,cms,10,0
919,37784177858,Jivika Sengupta,Eva Randhawa,gben@example.com,1826269412,"H.No. 87, Sha Street
Munger-414221",KARAIKUDI,630301,Prudent,GCR,General,DTD,29,314,kg,5000,1363,1363,1363,INR,PGJ6A022466HRMVZ,22361,Credit/debit card,Quaerat velit quas eveniet consequuntur reiciendis et recusandae. Totam accusamus maxime totam natus.,79,19,36,cms,47,0
920,28812967725,Manikya Sarraf,Suhana Sinha,dchaudhary@example.com,5564871853,"71/709
Chanda Zila, Panvel 478778",KARAIKUDI,630005,KV,GCR,General,DTA,20,914,kg,4500,600,914,914,INR,0680E048FP2C0FK0,23918,Cash,"Rerum ullam necessitatibus delectus autem voluptatum fuga sequi.
Reiciendis temporibus reprehenderit dicta exercitationem libero. Rerum fugit explicabo officia. Aut laborum quos a.",63,68,48,cms,30,-20°C
921,36194437616,Anaya Dara,Rohan Sanghvi,kchopra@example.org,2977992771,"93/630, Chawla Street
Lucknow 590714",KOCHI,683565,KP,GCR,General,DTA,24,483,kg,6000,72,483,483,INR,U644PO4D64608802,34493,Cash,Fugiat consequatur nam sint. Unde sed accusamus doloremque recusandae corporis. Fuga deserunt quod.,40,58,52,cms,3,-20°C
922,39888737143,Taran Sheth,Indrajit Vala,xbaria@example.org,9477239737,"35, Sarraf Street, Jalgaon 574691",KOCHI,682036,Prudent,GCR,General,ATD,3,41,kg,3600,57,57,57,INR,284W24M2OR8SDL4S,57116,Credit,Aut quas facilis. Voluptatibus dolorem quas consequuntur recusandae. Id officia totam laboriosam temporibus aliquid.,22,60,37,cms,19,0
923,38246959788,Darshit Krishna,Jayesh Gulati,kantlavanya@example.net,7912956573,"747, Biswas Chowk
Raebareli 424076",BENGALURU,560006,GEM,GCR,General,ATD,28,15,kg,6000,756,756,756,INR,F4800DP4B0E8B220,74884,Cash,Consequuntur error ut vitae quasi. Quibusdam voluptas deleniti adipisci est soluta. Corporis tenetur ea explicabo laudantium. Alias odio aperiam repudiandae totam reprehenderit eum.,3,77,14,cms,27,0
924,39578622851,Kiara Lad,Azad Solanki,mannat45@example.com,1129365669,"99/104
Kari Street, Surat-504595",PANAJI,403509,Prudent,GCR,General,ATD,13,3279,kg,2700,273,3279,3279,INR,0LEC4BF8MROK2R4C,35352,Credit,"Eligendi aliquam molestias quisquam. Aliquid voluptatibus quidem praesentium. Impedit illo ea ut animi numquam nemo officiis.
Quas amet consequuntur aut. Necessitatibus optio fuga eligendi.",89,85,90,cms,21,0
925,26685736791,Dishani Kanda,Samar Chad,zainakrishnan@example.org,8914872324,"H.No. 25
Viswanathan Ganj
Gandhinagar-132545",AHMEDABAD,380014,Quick1,GCR,General,ATD,3,88,kg,2700,15,88,88,INR,G04CJ0N4X042M4MF,38773,Credit,"Magnam doloremque quibusdam in.
Error consequuntur expedita debitis ut. Nostrum dolores facilis eius vero eaque. Quis veniam accusamus possimus recusandae provident.",88,29,31,cms,5,0
926,22312242516,Rania Walla,Ivan Bains,wsaha@example.org,6677831249,"27/598
Dash, Jabalpur-665728",BEGUSARAI,851127,KP,GCR,General,DTD,7,2,kg,4500,175,175,175,INR,VS4JX2RZM62H6B6G,92017,Cash,"Adipisci et distinctio. Dolor eaque tempora optio nulla quas. Omnis dolores aspernatur ipsam corrupti.
Harum error eaque commodi. Incidunt ex occaecati facilis. Perferendis fuga earum.",46,8,3,cms,25,2-8°C
927,28859489251,Pari Bhardwaj,Divij Hora,dubeykeya@example.com,3814123732,"82/406, Kale Nagar, Ambattur 714865",BENGALURU,560027,ACE1,GCR,General,DTD,16,1302,kg,6000,512,1302,1302,INR,T88X2LVD24N6D864,30687,Credit/debit card,"Neque ad vitae veritatis. Voluptates totam hic. Nisi adipisci ullam facilis.
Ut accusantium veniam voluptatum quaerat nulla labore. Quis modi aliquam eos tenetur sit.",85,87,66,cms,32,0
928,17859843238,Jayan Tara,Mannat Virk,neysa10@example.com,5275352854,"H.No. 201
Kala, Saharanpur 017528",ROURKELA,769041,ACE1,GCR,General,ATD,30,168,kg,3600,210,210,210,INR,4Q86P2OF6KQI264Z,37275,Credit,"Itaque cupiditate adipisci sit voluptatum esse. Quos quisquam veritatis. Ex iste voluptatum soluta alias in.
Ratione corrupti eveniet expedita. Ducimus amet dolorum reprehenderit unde nisi soluta.",19,46,23,cms,7,0
929,18919126949,Nitya Kannan,Uthkarsh Vora,kimayaray@example.org,9956622922,"36/125
Sani Zila
Sri Ganganagar 505722",ANAND,388120,ACE1,GCR,General,DTD,2,80,kg,4500,10,80,80,INR,8444R824A44A826R,2230,Cash,Repellendus quas dolores. Eos adipisci laborum. Quas ab suscipit tempora perferendis.,41,60,73,cms,5,0
930,33477522362,Myra Ratta,Divij Kumar,shlok69@example.org,9665396577,"05/43
Uppal, Jammu-609856",WARANGAL,506004,ACE1,GCR,General,DTD,3,20,kg,5000,75,75,75,INR,E02EU4G88HRW2N68,69353,Credit,"Reprehenderit perferendis explicabo dolor exercitationem. Facere esse tempore.
Voluptatibus nemo accusantium iusto autem. Mollitia ab placeat voluptas sit sit alias.",8,51,80,cms,25,0
931,16233749371,Yuvraj  Sule,Onkar Bhattacharyya,kimayakeer@example.com,5787211132,"H.No. 354
Grewal Zila
Davanagere-231000",GANESHAPURAM,641653,KV,GCR,General,DTD,17,47,kg,5000,391,391,391,INR,LCJ8DQXKNRV640M6,97542,Credit,Eligendi culpa fuga illo eum. Delectus nihil vel magni enim deserunt.,59,58,4,cms,23,15-25°C
932,24721147693,Ela Chada,Advik Doctor,nmander@example.com,8353282646,"17/375, Chaudhary Circle, Madurai 559677",GUWAHATI,781011,KP,GCR,General,DTA,6,151,kg,3600,234,234,234,INR,444OW0PJ20JC0JV8,69787,Cash,"Cum laudantium repudiandae debitis debitis consectetur. Corrupti molestias alias assumenda similique ad.
Atque neque earum quod. Quasi hic molestias quisquam error nulla incidunt perspiciatis.",66,72,19,cms,39,-20°C
933,29368327471,Neelofar Gaba,Mannat Lad,elakshi89@example.org,3946652263,"19/42, Dasgupta Chowk
Mango-758189",GURGAON,122012,KV,GCR,General,ATD,19,14,kg,6000,475,475,475,INR,2IF4OQ00Q4084XQ4,76470,Cash,Ipsam modi aspernatur incidunt. Dolorum aut soluta tenetur similique illo. Error praesentium exercitationem tenetur occaecati.,12,59,6,cms,25,2-8°C
934,19462936394,Azad Dora,Ritvik Borde,yashvianand@example.org,8651293849,"H.No. 253, Gill Nagar
Jamshedpur-091500",CHENNAI,600107,KP,GCR,General,ATA,10,84,kg,5000,380,380,380,INR,0J6LK0E8M66DZ2VO,8710,Credit/debit card,Doloribus facilis quasi porro dolore magni. Possimus officiis rem veritatis nemo odio rem est.,45,33,28,cms,38,2-8°C
935,13613492674,Urvi Anne,Rasha Rama,groverpriyansh@example.org,1748788399,"787, Sami Path, Bijapur-973490",AMBALA CANTT.,133003,Quick1,GCR,General,DTA,29,1200,kg,2700,1073,1200,1200,INR,4W6G86Q64IK80I62,2347,Credit,Error veniam sapiente magni iure perferendis totam. Dolor quasi aut dolor nesciunt nihil odit.,88,47,27,cms,37,0
936,21239562384,Urvi Comar,Misha Gola,shray48@example.net,8281846182,"16/791, Borde Nagar, Loni-280316",PUNE,411017,Quick1,GCR,General,ATA,13,169,kg,5000,78,169,169,INR,P2DHLKO888S8O4Q0,53312,Credit/debit card,"Delectus excepturi suscipit nemo nesciunt. Suscipit at reprehenderit praesentium atque voluptates.
Culpa earum totam facilis deserunt. Nulla deserunt fugit earum id. Ipsum minus alias magni.",26,89,28,cms,6,0
937,35588824613,Aarush Agarwal,Neysa Sankar,manikyavarkey@example.net,8348686178,"H.No. 20
Khanna Ganj
Jaunpur-326745",BELAGAVI,590005,KP,GCR,General,ATA,3,22,kg,6000,150,150,150,INR,0X4TN82XI6QN80S6,57274,Credit,Explicabo maxime culpa tempore repellendus porro. Ullam repellat id molestias inventore hic odio. Excepturi quae eum impedit atque non eos eos.,85,6,83,cms,50,2-8°C
938,11467288178,Khushi Kaur,Indranil Raju,hirangopal@example.net,5998355887,"66
Solanki
Tadepalligudem 782207",CUTTACK,695524,ACE1,GCR,General,DTA,18,40,kg,6000,36,40,40,INR,8CRPSQO26WK8G240,2939,Credit/debit card,Saepe quod debitis fuga id natus. Facere dolorum dolorum itaque maxime at. Error eaque voluptatum occaecati totam officiis similique.,11,57,21,cms,2,0
939,22317736442,Reyansh Mand,Jhanvi Varghese,sathekiara@example.com,3912668895,"92
Sant Road
Machilipatnam 305399",GANDHINAGAR,382005,KP,GCR,General,ATA,12,7,kg,3600,84,84,84,INR,0C8MHP8FOM2LKQN4,66080,Credit/debit card,Laborum voluptates nemo expedita eius amet. Voluptatum tempora consequatur libero aperiam perspiciatis sint mollitia. Ipsa doloribus doloribus quo. Temporibus quaerat dolorum ipsum.,28,24,3,cms,7,-20°C
940,39295345838,Dhruv Sankar,Yuvaan Bedi,brana@example.net,6692513691,"69
Vasa Chowk
Sambhal 298849",VIZAG,530002,KV,GCR,General,DTD,14,177,kg,3600,560,560,560,INR,MO4O82YBNWQ404SJ,7614,Credit/debit card,Temporibus reprehenderit nulla inventore incidunt quasi atque eligendi. Debitis in quidem id explicabo. Numquam quos nihil corrupti necessitatibus quisquam.,63,24,30,cms,40,-20°C
941,23869919371,Lakshay Sankaran,Ivan Jain,adirasehgal@example.org,5288182574,"53, Sharaf Street, Hosur-130838",DELHI,110125,ACE1,GCR,General,ATA,14,73,kg,6000,686,686,686,INR,8EU248AW4J4446W8,73880,Credit,Similique amet eius consectetur rem. Aperiam dicta quas.,10,89,35,cms,49,0
942,35183522179,Tanya Manda,Kabir Halder,aarna49@example.org,1684193267,"96
Halder Path, Bhalswa Jahangir Pur-225330",SIRICILLA,505301,KP,GCR,General,ATA,24,347,kg,4500,144,347,347,INR,8M4T20XFJ0I662VC,56799,Credit/debit card,Sit aspernatur illo ipsa blanditiis adipisci. Earum necessitatibus dolores nisi repellendus. Quisquam quas reprehenderit et voluptatem facere non.,66,17,58,cms,6,15-25°C
943,12816638588,Mehul Garg,Rohan Sem,yuvaansandal@example.org,2319873344,"H.No. 19, Iyer Street
Lucknow-548854",BENGALURU,560051,Quick1,GCR,General,ATA,27,823,kg,5000,1026,1026,1026,INR,U0E0S6B4LH0OJWQT,67944,Cash,Eveniet explicabo pariatur numquam veritatis occaecati error. Nam consectetur exercitationem dolore. Porro et dolorem tempore repellendus eos reprehenderit aperiam.,60,47,54,cms,38,0
944,18885113159,Nirvi Sanghvi,Hridaan Divan,qmagar@example.org,9468254226,"19/83
Mahajan Marg
Nandyal-277753",VIZAG,530044,GEM,GCR,General,ATD,27,1609,kg,4500,243,1609,1609,INR,022A8ZPH4S44CWOP,93800,Credit/debit card,Distinctio nesciunt architecto commodi non. Quae quisquam saepe dolor magnam.,38,83,85,cms,9,0
945,14541316944,Miraan Khalsa,Shalv Chakrabarti,odhawan@example.net,9454463458,"201, Buch Path
Chittoor-057739",KOTTAYAM,686009,KP,GCR,General,ATD,10,8,kg,4500,470,470,470,INR,4NMJK00WMV4F868N,44115,Credit,Vel modi eaque beatae. Iure expedita est dignissimos omnis enim ipsum.,60,56,1,cms,47,15-25°C
946,23532913778,Alia Raj,Vidur Jain,jayandubey@example.com,2366726315,"H.No. 438
Bhandari Marg, Bokaro-343129",JAMMU,180004,GEM,GCR,General,DTA,8,98,kg,3600,16,98,98,INR,B0DCBIDZSQ84WVT8,24364,Cash,"Qui commodi labore sint. Ut illum veritatis ratione voluptas enim. Aperiam cum velit id tempora vero.
Esse neque nisi ad asperiores ipsum. Nulla sunt iure dolorem ab quibusdam autem.",86,27,19,cms,2,0
947,26447975761,Lavanya Chada,Tara Bava,ryankota@example.org,9435445492,"54
Sastry Ganj, Saharanpur 420348",LUDHIANA,141416,Quick1,GCR,General,ATD,28,271,kg,4500,1176,1176,1176,INR,4666K04480N64F8N,81943,Cash,Similique porro exercitationem amet aperiam quod vel. Tenetur quaerat perferendis deserunt quod. Vero pariatur vero ad.,44,21,47,cms,42,0
948,19327425846,Zoya Bhatt,Vivaan Chaudhry,urvimallick@example.org,5393785987,"32/806, Sinha Circle
Rourkela-555748",ANAND,388001,Prudent,GCR,General,DTA,20,70,kg,3600,660,660,660,INR,R2U20FT4682T48UQ,59791,Credit,Exercitationem facilis laborum vero atque hic officiis.,22,10,57,cms,33,0
949,27637238612,Priyansh Atwal,Kimaya Kade,saksham44@example.org,9897392938,"526, Kunda Nagar
Sirsa-350470",COIMBATORE,641009,Prudent,GCR,General,ATA,28,63,kg,6000,840,840,840,INR,FCX848H0X0V62NNE,99929,Credit,A sequi sequi nam dolorum enim. Sapiente earum animi magni aperiam unde placeat. Ipsum minima natus aliquam neque similique excepturi.,48,9,31,cms,30,0
950,18792497559,Aradhya Badal,Jhanvi Kumer,yakshitmaster@example.com,7469815525,"H.No. 99
Suresh Circle
Ambala-383308",VIJAYAWADA,520014,KV,GCR,General,ATA,6,298,kg,3600,204,298,298,INR,XR8XIU6VSCA022ZJ,84956,Cash,Architecto esse ipsum ipsam perspiciatis tenetur esse. Incidunt velit dolore eum. Sequi placeat quibusdam qui illum aliquid.,42,50,85,cms,34,2-8°C
951,35685543787,Tarini D’Alia,Nitya Mannan,manikyashroff@example.net,2676746913,"04/421
Gokhale Marg
Noida-952205",BOKARO,827001,Prudent,GCR,General,DTA,29,34,kg,6000,116,116,116,INR,08R22NAE6INA822F,37211,Credit/debit card,"Amet incidunt dolore odit corrupti. Nulla neque esse distinctio nam laudantium possimus.
Eos quibusdam nesciunt excepturi. Deleniti possimus ut quia.",20,29,12,cms,4,0
952,29477573679,Ojas Bhatnagar,Vardaniya Deshmukh,dewanshlok@example.com,8943882396,"68/874, Ghose Ganj
Karnal 660548",URULIKANCHAN,412202,Quick1,GCR,General,ATA,5,106,kg,2700,75,106,106,INR,68T22H8YPE862IWU,52980,Cash,Pariatur expedita quisquam. Placeat non voluptatibus aperiam quasi nihil. At quos nesciunt hic eos exercitationem.,42,16,85,cms,15,0
